10000 100000
9798 9580 20942453
8937 6126 849772051
4368 5360 60707749
4339 6986 778279146
6756 1659 140494366
2479 9792 449711633
4218 8147 669189119
2860 8763 106053790
9574 3294 54497360
5682 8465 727343266
3977 9930 126146581
3857 3892 266233480
614 9916 642205084
6148 4961 54800783
7479 9037 690571077
8007 3628 887743093
4968 3295 872539050
9754 5687 415255860
5006 444 986608515
2672 1761 262428686
8454 5151 20362528
7905 2671 906598123
9649 764 972915354
1434 9222 915432988
4058 3467 192542908
4039 4386 859836732
3396 4247 177716918
4629 4009 466960413
4163 7128 555936430
5321 7993 32452456
6164 3328 361487340
7972 1131 429395235
6622 4077 882224506
3170 1628 422195088
4521 5841 60190732
9740 2974 22718871
991 3996 871906720
5645 6991 729379850
4760 7078 981289012
6213 5169 778920431
6896 251 309239468
5906 292 107435593
4497 534 45153911
652 5011 951444551
7662 5973 14752727
3003 177 588241339
5652 975 691703995
7660 8625 887291776
5051 829 3497199
252 5923 530828862
3021 6344 2236813
8897 364 876376078
339 893 289943336
7354 1450 975152167
7970 3566 644325417
2970 1217 482486243
168 8875 687505250
1508 4665 822042334
5761 8512 801963007
6027 3422 243441680
836 9030 854494789
9950 6487 163450346
6356 3961 672836914
5111 7758 589235646
4789 1715 585645433
3681 4162 733027645
4410 8929 464470868
4525 1100 310068504
9821 1878 314923847
2550 4142 298276232
1796 5519 88988935
5358 1963 476679666
746 3218 258228176
2979 6506 986659197
1729 9006 280640568
6279 2564 272980902
8035 2580 574900535
5402 742 972344563
6541 512 12789029
4851 7681 430914085
2226 8531 355689776
1842 6635 15025842
3811 6366 159806514
7735 3631 645633111
8244 6636 842694360
7772 39 804131930
8506 9482 128119353
2001 9251 382715961
2699 1332 626174263
2108 779 782598712
337 4738 626157640
9694 8371 333185403
7318 5095 946049057
5464 3858 151510905
1958 314 774937400
7890 4184 384210842
5197 9732 737054902
7170 9007 91924620
6097 1256 546795697
2638 692 51978748
7891 6761 390200851
7082 2749 488300983
6242 5435 381174765
1999 5292 500945378
6766 459 474960179
2422 7102 661815332
5196 2115 773926279
1824 2513 902377066
3561 7287 486676246
2722 5519 639231659
3952 612 185807502
6054 9148 842366021
343 9575 506773852
4507 2791 345614016
831 3496 487999131
9835 5073 201984563
6608 6916 149745945
7821 9202 468634836
2350 6172 584700524
4493 9115 628436560
6630 3267 103749899
6216 1825 63374515
5381 4391 961621962
690 5294 49798955
1677 3411 214885420
7164 1981 589075714
374 9569 286526148
7480 716 951940321
9143 1986 681000333
9859 6325 833321845
5481 9693 856435420
1398 2089 71201183
6608 9218 174139179
1290 5310 90126536
5389 2134 424662912
4424 8370 649099358
5400 6992 751941867
195 7133 51105542
1382 884 403992775
2426 9411 238618113
646 5941 690337200
1391 1020 589800276
5509 8870 80984133
8087 4651 197111052
7208 7945 935414291
976 2688 421499616
3989 8725 399095614
1128 6949 85160236
4294 8769 742650803
2258 9683 983796137
903 6681 566113147
4404 6302 846400701
24 4598 47170652
9786 7758 380251460
1833 8563 748716007
7168 8831 114572423
4503 4910 969327173
9850 11 35242155
131 4288 919029095
1014 7338 650327505
8585 8341 721080351
6378 2573 627980866
7065 7505 574045039
9521 1358 895219529
6274 1778 718107401
7392 3528 998707950
4811 1796 396835238
6181 1186 470049267
2745 5967 49813491
8943 930 800828012
4529 6110 561183731
6112 5384 592667043
7371 2313 243144640
1746 7502 494684216
6600 2759 789778094
4839 5184 178558930
7451 1216 916183831
4109 4515 41390059
5073 3629 116235517
2225 7698 511350985
1759 5968 877702548
1225 2921 682348663
4115 3757 357751685
4106 3212 777389551
9723 3049 62600123
493 604 106467691
5510 6604 891961973
5987 2881 884443647
8916 7732 994226197
382 1867 663507419
6843 1572 387287504
7051 4293 567822899
9140 1159 291488284
5160 4212 961332542
1139 3736 315558780
1909 2897 9595684
9703 9485 812556844
2169 3818 564910369
3241 6275 332161302
3381 9316 714886686
5675 3873 218254733
6271 1184 893345033
476 2257 160070080
416 5743 461399372
6340 7149 240545600
7609 9534 949848173
8721 1011 639958301
3827 7860 9245782
8521 5338 843754584
8423 9660 608710170
9073 6683 520596766
8908 5127 721457131
2519 1077 143575184
5296 2111 878348450
3703 8676 351363033
1426 9377 58691658
2548 4048 837332492
6912 9375 95841357
2656 7328 943135305
1469 8996 684075041
828 9078 759348775
4881 9548 330422808
6440 5059 104414291
3759 4961 50837058
396 8533 144271701
4620 5820 272489422
5215 9879 912949093
947 7733 809344896
955 2594 837399791
9844 4657 97626746
1270 7621 376747934
385 169 55654523
1669 7297 843488130
5896 4324 536818013
976 7364 517053894
9671 1803 84033729
2793 4552 339182538
7703 9233 9528546
5962 7813 93279510
545 6358 182937121
6346 1516 618238715
8529 7912 613876275
1394 5827 756910603
1997 8701 761813899
8421 1840 344741076
3357 6042 108273635
5812 94 820505556
2562 3832 34589920
3742 8457 204114991
4508 4717 616157212
2173 4178 571181312
2871 1317 963463765
5081 6925 946580019
6901 1043 675595602
1090 7445 866817174
3752 7435 943368072
8960 2280 948085024
1698 354 632282618
4459 3694 752712967
9054 2879 638001166
1885 8762 582425715
5272 7697 129460900
5207 7833 693655688
1528 8948 425913845
2642 6035 518795265
3664 4814 63225933
6565 2887 362463925
2482 7997 857977802
9811 9383 72754478
9039 900 455743435
6827 9142 40914922
4686 2139 543509545
7774 6384 922136061
2492 2232 650341876
6429 7897 157839795
5110 8314 119393489
3010 381 758615510
6010 8217 830861702
4565 3889 153983408
7164 7206 815246852
6276 7180 447018914
2019 2840 725164719
66 853 631226968
7188 6228 246115284
235 2579 253276672
3480 7061 350560493
1720 4517 41999707
9199 9493 53878047
7252 8042 982843110
8076 3681 794712674
2290 9537 691879212
1994 1652 417785176
9917 4355 776689925
9868 834 238051251
8243 3383 843699020
8039 4518 148001541
6914 6410 153793535
3709 3331 58679297
7262 7249 5979342
5911 7496 79064365
9827 9390 514422731
908 1546 899410615
3906 6459 622573909
7391 1158 289075143
852 5466 549752490
4838 3142 632930055
1355 3183 408468631
4793 7623 160884351
7537 1012 463791756
8456 5779 562452038
746 6495 976131202
6649 7660 763327021
2904 6709 140133108
990 6517 459874521
3957 6900 9442305
4012 3783 245926132
2641 1271 810435013
1681 2899 51442011
7729 5423 299804178
4056 8581 645794474
7240 5245 698671036
8074 8594 844199742
8427 2866 63579650
6217 2315 327877313
229 4672 82250992
8093 974 759795021
7518 1093 475878853
4985 6773 88560879
4154 5975 818474317
3289 8110 334374547
9226 3652 167625243
8245 8219 185413399
4923 9925 233785161
1117 2651 790199151
1699 1524 474488542
7583 8938 636054003
3120 5656 275645557
3884 7898 882957172
4873 100 796938353
212 5101 739437312
1123 4656 297925562
2427 8641 625585907
5749 7411 355280685
5413 9902 438058669
9737 5054 85460427
4363 5315 217239341
8705 2607 683984800
3533 3627 748411792
8883 1001 121197703
2630 6933 836305330
2524 212 394206265
5871 1995 819868739
2220 9754 680505071
9892 7092 310302266
6205 103 262403
8545 7327 615272414
4758 7323 70097287
2319 6858 328657607
4733 7732 703833292
6759 4470 888571603
2785 7474 663032153
9784 1489 871458534
6432 9668 73985002
1468 5315 896817314
7020 4097 514174036
8599 9543 400989895
660 4469 385387668
7889 9231 789819592
574 7780 283947066
2675 6778 34842372
7882 1219 381773256
457 8991 581872627
8541 2775 660428278
5849 9625 737053940
6858 8959 872447648
4094 9642 598405057
2784 229 954293280
7483 9216 408948799
6248 5302 199333200
882 3267 75490982
5750 9480 245254128
9161 6409 593539464
3949 7049 747876072
1992 874 778275550
1180 4666 903841730
4004 5413 600654826
5884 4460 246064316
4404 776 826455368
7234 6604 929312433
400 444 949897607
1914 846 567543322
85 4698 592344585
7426 3919 673872493
3913 26 494044675
5572 4794 341678250
3292 1321 40562880
625 8805 895034569
4082 4573 727065917
5853 6073 682898824
1799 7033 31497987
738 5802 761908289
8797 2973 64672079
6613 3200 613370613
3748 198 274852918
6155 499 654242370
641 8069 338334612
7696 726 725774326
2766 5122 461052001
996 6678 747283411
1499 6568 925107525
7823 4790 389059334
4240 8447 992537538
3594 8321 371163341
9372 5799 989451758
4393 7522 623329440
9183 5130 127521422
3323 7979 590106583
4454 9935 869393755
1179 4553 953976789
6484 3685 371935367
5052 7125 671807713
1753 9099 521520110
4202 4518 964279952
572 5197 198196557
7547 2070 15564785
8116 1721 158474553
6860 8708 238759437
6520 6805 763115705
7028 5891 738056822
8955 7773 921658260
3412 8137 794613691
9254 3086 352481462
6116 3708 838846690
9372 3646 260500656
8260 5855 627334379
7330 9663 345605411
2979 9083 598835267
8762 3532 205625057
9952 9333 659173763
8729 3851 346118677
7755 3196 130732581
5571 966 48233096
1903 2090 191172567
7770 5283 501895921
4332 6725 890201205
3055 7743 814502006
1213 2308 629417342
7180 7328 332824140
6015 2903 536412112
7325 627 435910482
5110 1007 704759506
289 8088 208219824
6441 5402 957430592
7972 6392 521555809
1087 6700 406416381
242 8841 825511728
6247 2165 680030362
9806 4502 497692169
4254 3927 441143784
9784 8586 270603535
7003 9190 271866780
2680 8216 235757475
1497 6212 623084996
5543 3864 110713469
9114 9220 496258130
842 4223 102935726
226 1130 308835231
8663 6666 95093396
6532 6634 308560782
9409 3970 968008993
9685 6003 293728425
2810 2283 439293363
8167 8967 868758440
6784 2420 337417343
2893 2919 793705635
7357 9896 611475997
2108 37 4435700
8111 9957 275639329
6248 5 944300136
172 1713 540847811
5576 1013 711549810
5936 5801 649059641
2142 4598 749067634
8818 5025 521496753
1231 4579 23131802
8994 7267 8000366
581 8155 199524832
9549 5099 703162163
7121 6333 505692534
7518 14 640668616
5603 1227 973765697
6261 4063 777559313
1263 4371 876426090
4019 3862 449367044
727 4190 740789133
5574 6303 225200571
1554 1509 552302769
8455 47 902140715
2458 3625 172810318
1424 40 860863551
8203 417 722666059
7306 5135 319055094
4924 6855 152673265
233 2044 443940851
9539 7750 656472436
8409 1493 946378899
8976 4669 55416847
5555 6590 660908135
5391 5925 222018227
6803 6118 999716982
114 2377 201755945
2420 8019 933568037
237 7226 501292974
8066 9047 803339931
850 9489 307581141
9086 9052 524424775
6257 2744 811340296
538 1180 507105973
5950 770 80103289
9576 1840 169549182
4872 7984 147774588
3332 199 906385337
2653 8887 799624846
6789 8043 876717029
4811 9943 355752380
4160 1277 392930331
2319 2931 101917599
9295 8908 908055149
6509 3712 295071045
7954 7358 127244268
3200 3391 621435051
2762 5809 17737104
6134 3299 446299362
6988 2083 774108315
4069 6563 314194306
274 5292 102771797
899 3606 720487213
5490 3551 369611152
2492 8630 616196284
1593 3654 795021792
8573 2105 221844485
4930 7243 817952228
1387 577 581106180
2502 7895 575653810
640 6807 473808510
5253 3840 888687320
198 4366 100078585
6000 2683 137665158
4016 2987 395793292
1118 4436 32698225
5902 1391 307214339
9727 6800 396084231
4996 5217 939083562
6702 3839 106839184
198 4646 272801259
7493 8770 147352293
6750 8774 352285866
2365 4489 227235209
5702 4866 907923793
2383 6342 647356911
1673 3987 206995829
6533 8222 529358843
8352 2532 517610366
904 2368 653295190
1870 2021 155983509
6803 7771 831804671
9764 2882 608583338
922 4759 876470722
8098 7623 53932174
8598 8295 77295973
8621 2442 524008865
3417 5370 128293010
7567 5781 895248201
9858 3269 105115044
6998 8593 703946819
9610 8670 221573062
2579 6142 993802363
3243 7283 656541755
8673 4147 359238219
6002 6894 242112007
2519 9156 689239980
1017 2282 666452557
2037 1938 638196237
3393 6486 480839893
5913 8342 625808093
1133 4533 763513848
783 4549 480708537
6254 8349 978093958
6681 2464 990749056
7969 3678 388632330
7408 7578 477967220
8700 9986 50261236
71 1942 770507524
3620 5095 848093937
2440 5973 703556425
1989 4959 926491033
1481 3005 532414959
3592 3517 164656115
1294 6984 655478106
6355 3558 586347132
5325 7487 241952087
4442 2459 179486970
8387 696 714640141
7160 5067 989716639
9511 5128 137118365
5096 6918 271103312
2706 3795 211289701
3255 9128 130920727
2089 3227 927645066
4223 880 570527919
9199 6211 225549085
5838 679 469401397
9215 5782 89496828
548 508 716261674
9117 6902 950241289
418 794 567821272
740 4859 479775521
3252 9126 283466178
5554 6763 398431581
544 1416 323040928
1891 1991 672098507
8333 948 876398801
2138 7940 373302164
75 4226 295122382
1166 4297 577009089
5105 364 929374940
6859 7295 221613414
7395 2425 109424048
9428 7942 94031054
9285 8544 877091519
1195 9702 548287531
9337 8286 188499493
4560 8941 909094840
3763 6466 115444024
5703 4306 30732483
7881 3945 46213204
6296 2566 386547335
1244 4785 242022183
505 1319 29650283
9010 1670 314192400
1967 467 665066454
8385 5178 107715719
4113 5779 783593797
7602 3540 754563281
72 6886 823977392
8435 7618 586351437
6587 7772 174900904
5903 1147 156269264
6712 6017 869817614
7612 8766 573332484
6674 1844 479310192
2711 9322 394432472
4409 3954 302247636
4106 4913 705128707
1624 3116 689554854
2934 9943 879256725
9934 1319 634503646
5120 4046 763684619
3449 2721 988680772
3937 9873 581051052
9607 2371 493292490
3842 2545 389484654
6494 9745 622066896
43 9557 402387329
2113 7654 504928677
8323 8787 652799378
5850 7385 301116885
8108 258 891476011
7690 2213 894821561
1523 9314 330767167
1680 4456 58184763
5608 1613 412404366
2126 727 438482885
2010 5575 841778559
9799 2298 19483998
1799 5757 114976629
4669 5640 280646347
4654 1162 194384901
1736 4696 271245892
719 3849 2980313
2350 5393 767717384
2635 4551 750556083
2777 742 249929136
4808 6818 69965020
2954 6330 308201141
2483 4634 939483989
7138 8090 949221744
2598 9263 942704787
5168 960 555684960
1189 1319 790418867
3257 2987 376272190
3427 4277 48977449
8627 8080 32419872
5439 6714 998339085
2776 2509 303881129
562 1477 537348549
4253 3196 503654814
6027 3381 604998013
289 834 428824559
198 9595 250992726
3516 2681 935765179
580 653 487009321
7122 3177 663397091
6267 2290 226764416
4136 7456 181304231
9960 7393 682881088
6794 3386 341741044
1669 1772 314466930
1466 3459 877265988
8486 4241 612986935
2319 9047 317447242
5717 6571 644983372
8595 1743 216059370
6303 5235 567376377
8928 6501 567464743
4829 2443 524260510
5533 5408 359376718
9447 2654 369202838
4937 5714 319481648
1295 9072 915061677
9521 1254 12138056
2816 6314 548270189
4640 837 816555477
8086 2457 44557927
647 2923 399125625
6697 9318 120436605
1969 8765 581906475
2240 6915 902780439
6859 8543 725434618
2150 2138 10731034
5043 3330 153773164
4581 6927 513716148
8738 379 350256706
9580 3674 817170255
2444 7227 592996915
9097 8316 384077289
8480 8265 352567694
9101 9067 934737958
8279 6099 698544218
1989 1327 229833682
5416 309 400241245
91 7656 15991459
7224 3301 727333405
6198 5725 468816966
5439 7592 435884187
9054 6371 294798147
4518 7791 993077475
6749 449 647777256
7816 5545 664000984
7675 3265 165075475
3860 2507 415355284
1529 4841 676139039
8329 6981 713345663
259 6608 231910760
9431 2247 720696965
7934 4847 112471288
8908 4377 204863717
2502 6131 155119792
7677 5051 867768078
8207 9467 930298334
2642 7260 18367177
5837 3511 21541241
1403 8938 296530833
311 5570 368623882
4482 7986 691227847
8834 4693 889527748
6844 6714 752701170
9534 1524 43795541
46 9792 676782057
8131 9477 303761739
8391 2417 126145574
4323 7298 929539653
6793 3176 172269549
9780 821 853478978
8226 7986 398356618
288 7219 608153736
1597 2476 793476
7081 2999 243950445
1413 7391 108447343
8569 5894 517310811
1728 3754 261542271
6939 8571 523802627
468 6472 45966201
95 6865 974887933
2615 4577 755713386
6341 7357 766663165
6993 7015 939875572
1006 137 960577102
190 785 921782956
7310 4767 660160001
5122 3949 743391787
8337 6719 940150132
6424 5417 534217594
6069 7837 892438972
2808 989 161290366
82 4535 77961792
4743 7020 634483071
9458 1562 766507887
9843 9552 121757332
8426 8810 163781479
4128 4767 70269626
6166 7473 100419257
1781 7172 93321132
3961 8323 242539174
4308 1270 806414586
3089 5782 344194101
5218 7778 703209261
2500 7994 807208061
3194 4920 588144545
5830 6001 811656604
5909 2263 177035223
6888 651 849686815
9283 6345 335459230
8564 5477 223001423
5896 6989 677091100
4286 6375 943688967
8107 452 989664588
199 9888 469483023
3975 4160 756782421
4562 8282 763963895
1781 4002 129643024
4063 3351 352690559
1779 2914 556630379
1344 4973 516376969
4186 3525 245129530
7325 94 570437096
5787 4212 594338760
7096 1421 879612600
556 5659 336944982
6898 2803 568612444
8999 1183 43394079
9178 7106 259730959
1634 5728 669031700
3345 1960 989231562
9887 7906 502270133
242 8020 327962638
8259 656 333425662
1370 38 57995745
9922 9065 135170698
1362 4107 774086559
2589 8686 869652348
4200 4727 164722273
9250 7647 476289725
6148 9805 57627929
9657 3045 387723695
2608 8655 5897176
579 8137 1316896
5760 8565 229904634
3864 5456 475380199
524 103 758099316
9713 7117 993868529
4474 7972 457539574
7773 5843 110789874
4361 7694 403015259
1259 5722 973916542
8152 199 208435756
759 8703 973452354
4925 8 420771653
6349 7424 940564707
9813 6005 162913687
6820 8772 989384096
1011 7399 836475137
6908 6771 422644646
2315 7123 510932148
8578 2838 825706698
7225 8291 777431130
9955 1698 838894785
6262 4079 11648712
3892 6974 835426874
8124 1502 826581834
2695 6275 785735270
1700 9805 705079222
4977 2977 991304106
9813 7677 114541346
6752 5977 762707150
3681 3572 379027801
4748 4691 120438522
7322 8007 616540397
7813 9636 608932434
1481 2743 595818720
8825 8706 227156064
1033 8779 455317314
6755 3646 905874645
9209 6999 190462290
619 7332 710848924
4852 9665 732307538
3606 6552 398898045
9469 4934 536817629
5880 5633 153079190
2610 8983 191979103
1609 2642 699731316
8906 2708 142463286
3685 6227 28454240
7066 1497 974892313
2214 8547 505911785
4239 1039 706677289
3604 1623 752323442
6169 358 344806569
5268 5378 718326000
3708 5886 440266667
9061 8560 23904754
5550 9019 356577621
1463 1371 145345888
3952 3694 15208860
7003 2914 471118967
2676 8612 760569390
5555 1582 246753012
7671 9239 591557488
4160 4737 229626138
7088 2726 855685445
3283 7678 39892559
3764 6886 456782202
9301 6284 163519111
3595 4568 945767203
8013 3655 647244491
6806 7074 874368034
2214 8707 530591092
6092 28 46142535
77 6395 263702015
3721 7080 683670281
5660 2748 90637989
2043 1215 963433330
4329 9713 678649918
6805 4841 119092228
4449 3892 790841994
7566 4083 37078054
7922 7681 825769517
7320 7222 395681787
3964 915 381884622
8141 8329 396611868
921 1298 835948453
5402 9486 405789376
5 7845 605705841
9513 6433 833810693
591 9585 273514587
3512 6251 76824807
2332 5554 446896434
3817 3013 520267598
1619 621 520898646
7853 6067 676522571
865 1770 228469394
6502 8786 413307556
9450 3821 133304772
2359 9765 391988504
1087 6851 211591110
8093 2007 780549262
8149 9846 118872890
1492 4505 742182201
4042 1004 679208148
937 4633 382574904
6940 801 278368833
7235 9272 769846137
2706 1051 198524585
2284 4324 957018751
8023 6488 741454716
6743 5239 989366578
8257 3244 994096804
4024 7706 419740584
7064 2734 237564716
3822 8151 228497778
9585 1915 816352452
6509 7733 73513168
8112 8001 486803505
8589 2154 274574644
5356 9525 907323860
3138 2296 760318091
6677 6724 203915802
7919 9383 206736645
4126 202 280585688
3706 2148 724814447
3041 448 883259216
7387 1297 509055081
3691 7762 138122002
5354 7107 16563987
496 9175 753559937
1609 6432 202229463
7441 8117 649629601
516 5553 872432826
6117 9104 944411663
4058 7825 181354100
4980 3547 107524081
120 1657 222780495
270 8038 803716588
1039 747 158565017
4591 1096 32315597
2894 7631 545171304
1544 6632 447946
5279 1586 878928753
746 632 964911887
8692 7593 238012661
9806 300 107426530
4024 3599 633780690
4769 4539 311525828
5503 7237 446746386
3642 9560 908355333
5061 4973 71366040
9458 1532 207064476
6629 6079 112271134
5921 4019 278102684
6825 511 340166515
5115 6070 689601932
4493 6658 13878251
9054 9771 849221595
4595 9799 680240285
6754 3287 30442238
7391 6560 455297883
9938 7766 882469747
6510 4706 532588190
8656 2012 180247060
1943 2297 679397761
1571 7003 566458641
3621 7380 287771140
4887 250 902178256
3458 807 370175229
4268 282 446336156
7670 9382 787010204
6351 2162 767862884
2391 5404 446784101
8285 6986 665938956
1554 5038 585291122
6624 5296 684796761
7949 6561 625881837
3061 4458 71588164
7619 1716 848838941
6469 5913 72628222
364 4391 979943496
9267 3985 920204980
1770 4153 132209049
586 5227 944730982
4960 4853 50824015
1860 2629 472375563
587 4563 486849265
1142 9329 64702266
9966 9426 174113510
6314 7872 19605902
4464 9289 947660855
3167 2412 629411392
5850 2580 754592000
6870 9820 332765396
647 9690 809658452
5732 7363 433989761
4081 4998 899224036
1347 2202 949945943
5503 8284 188684368
3781 462 121915616
9488 5640 248798451
9442 74 975694571
202 583 889778499
9403 6520 695582551
9 2068 494149879
743 824 475069621
1357 3909 232895664
3235 3558 972548067
2840 6456 546657784
9729 3487 81734604
6146 5460 897692641
849 6578 379117631
6809 8547 854455935
5131 2311 29901689
6830 8911 176364964
9124 6317 757796301
903 8565 354793604
2743 7456 515730581
5500 8497 822498566
3975 1860 381423465
6916 1069 535336482
2683 8272 622675772
4978 2269 10834856
8181 4169 142444833
8725 7909 955441167
7655 1222 673009659
9720 4855 576434593
4151 6529 854665203
9753 9281 475471954
5191 6582 617635312
4544 667 976580818
9251 5446 724270404
5583 8345 445846235
2901 1082 718875669
3193 3228 272369306
9293 108 939996113
4296 1975 46461641
4732 5625 505264969
596 2912 765060531
9794 9320 593119424
7173 3800 439515924
6893 3244 662753171
5007 1043 824753406
9772 4759 146488210
6675 1315 545171212
7693 1218 1118370
1981 3295 904284511
3015 7563 752481167
1639 2268 369365302
4997 4831 579299428
1847 4289 133904631
4938 2494 904701783
2616 6021 54491552
4471 3211 997255838
8933 4264 47146615
8882 2457 9932718
4415 5774 522781849
5700 5773 476097560
3168 1824 717114272
532 6194 998253802
9490 8224 93732871
3764 1470 546211442
1518 6778 722524205
5384 9508 392095457
9045 6732 265087110
4338 7243 994893510
1021 5627 184607921
9737 9988 311548750
1648 4207 352674831
3198 6932 949668452
4822 2079 757184525
5740 5588 644707106
4204 1439 464937974
1361 3723 581937930
9614 1892 791195316
9916 9103 10109185
6467 31 435572651
572 4336 547996178
6809 2308 615106703
3843 2205 804937952
9039 4532 979811957
5800 6411 749011333
6510 5536 562156086
6398 8157 34303508
9742 9595 598783523
1440 915 461819053
8025 7179 44236226
6502 8580 121565371
4970 7862 790432964
2302 4583 613866849
6105 8570 119819172
3686 2571 736682186
4952 609 160078290
6906 1760 694859728
2916 7100 128777643
317 1955 277681751
1631 6116 542269589
8365 8141 313385563
8003 1115 589230500
2649 7744 747460771
709 4089 115570366
5010 5086 198931376
7619 1511 392167877
3665 2588 580508340
9373 2319 780869306
7171 1829 35879544
7240 7208 443133876
4400 2191 68958308
7816 7657 436392073
303 732 58240579
4757 6971 726412612
9038 2739 416204029
3086 3754 659768263
879 7440 141085049
4868 9880 303023889
5183 1929 258551785
320 6544 602904101
3366 7938 199776466
8054 7030 232633507
6878 3778 245853416
5700 400 813643314
5607 2939 204969030
7607 6 982535602
1482 5422 973721604
4014 8136 899828757
2505 8770 111313244
5106 7894 103919706
1509 4543 294614698
8000 8739 277215158
1982 9219 693150206
8618 3516 42075468
7499 5289 392785524
59 864 892081581
9579 8112 286759696
4246 6456 973293863
8242 9945 525467238
6855 3848 175155591
9236 813 268944090
205 7069 446941898
2586 4218 611547663
5204 1443 327184668
9340 309 173354509
5688 7200 27751692
1203 3687 986952931
5938 3184 314439557
9258 908 183291932
3051 6756 98021067
6196 3109 769860010
3972 5774 383068397
7572 8217 330654574
8581 5813 15713425
4513 1787 196711710
6012 100 535623603
2599 6216 998249026
7168 5185 22949665
6786 2371 287968712
2979 6125 962078621
9031 8666 126869371
3324 233 435099761
8705 5613 91810131
9768 7962 672535928
6520 9170 329691580
1069 9068 337112006
2278 1392 417133860
1193 6202 616451276
5960 9774 162922220
8366 473 942601098
7912 4378 791606866
572 511 431866309
6945 7740 242059347
2047 3730 255670881
6462 5025 759050977
9854 1845 415413855
42 9529 135938924
8429 8746 598520259
5142 4549 582369763
3059 8013 319230855
3718 4128 549057677
3432 5996 352229772
8549 7831 702299251
750 6914 879712250
8303 8661 220459549
1291 5226 899010960
5523 8236 267852205
9317 7569 71224926
1965 5779 774476977
8945 8171 408337268
3975 5339 33303547
4051 2403 901346347
4084 5544 843437028
6951 7143 977630029
3557 669 426398626
7622 6988 173128607
3016 5844 314742034
7964 1564 843532485
3674 5065 642096234
8477 8328 477664253
3726 6120 638649934
3554 5600 286219452
707 2870 909530561
9521 2671 880709280
5000 8465 541890332
7193 5326 521097889
155 7596 148639486
7729 4239 677829255
3139 1031 972134499
7733 6695 731009249
1699 1706 997060109
35 1066 521192176
7549 4350 83239020
2629 7575 699359359
9415 7458 253420777
5902 9492 156214920
9929 9455 450886670
5091 635 373789333
8677 4611 227439846
9657 28 77879998
9428 3202 782126600
1706 9582 113259744
797 9434 979226344
3820 3935 625563627
6816 7904 90889772
630 8515 258141321
5961 7016 651208586
5932 3510 258148157
1365 4913 101673806
1084 7131 293304819
2370 3337 735812409
6622 8650 740323739
9144 1713 579524270
9284 4172 497859321
6323 8940 473549371
4199 5750 121414601
2141 2256 871473562
5332 2937 622188856
1689 5503 651760207
3224 8505 843608060
9759 205 353198104
3371 5719 648820315
7220 9302 217316587
9228 4936 288953476
4214 6663 200696025
2067 2935 323253716
10000 8688 445168395
1584 9143 504099047
400 7219 697043048
3314 3075 672608240
2511 3864 581979044
8824 4651 479169648
6120 507 785867983
3940 4160 413721740
6010 7163 957249626
9016 2120 729274106
7367 8738 671863060
7838 938 608458211
4392 3418 987422262
5873 4957 773536865
6432 4291 754279382
4244 6431 575751022
2979 2179 366376956
1925 9730 186320003
9398 1590 73610343
2804 1908 839926326
1806 1628 160250956
2910 4277 797600256
8486 3201 314631533
4788 847 812011162
6715 156 493724667
2966 433 667829637
8893 804 313347829
1370 9636 711041254
4221 3595 809299464
4593 7004 514043853
7885 5188 34294969
3435 863 106984210
7366 1711 18142899
6945 6763 583854368
9653 9748 779592450
5022 1458 452638295
7727 7932 63024015
2086 6213 417976784
1132 6873 866360034
7059 7847 872789993
7028 25 147250890
8279 2273 538223093
7180 6001 333764555
1908 7752 987189503
9595 2852 164276310
4755 3831 88043936
8039 4541 562940525
1046 1757 383169617
6252 7990 274363939
8519 2256 489067219
7737 9893 75612294
3713 5464 434614894
7824 2150 139183826
1676 5307 390243826
9022 5086 99142407
3153 2402 632908492
5110 7784 58073462
4674 8641 412490235
3784 2933 196466097
6392 9730 719889277
2137 1147 926534088
3560 6527 83277417
5687 4605 826873487
8283 8290 797193338
2594 3154 667131785
545 6683 458982288
3046 609 102347984
2146 869 582672151
2758 173 876959071
2527 8132 968708017
5258 5680 455462143
533 6720 876726312
9815 1558 359447462
5360 9950 789226698
842 1752 716432167
6031 2978 523723771
9250 5942 729786985
9505 4936 131889043
547 4139 906893387
3226 9492 4150923
7292 122 620956261
2526 337 982505680
731 4671 291282168
7557 9840 760140086
1195 84 225265857
4323 6453 390424575
2115 1207 245564929
9524 8281 135855671
9116 4883 802914809
8230 9958 442031026
2986 4260 855744947
9287 2235 581965248
201 8791 525308442
7171 7099 682618433
2930 6748 231674938
2943 6573 192440226
3221 1820 141600720
6910 303 334022921
6491 818 775112377
143 4037 871076143
7253 817 155247290
6841 9367 83090871
2024 6364 600318806
3999 1139 514694751
1247 2228 724833920
7448 4232 169267324
2839 6735 38418521
6467 9392 454620905
5525 9989 301156366
2842 4806 797828259
3088 2136 311288179
1379 6308 922112626
3956 4640 632850290
6611 6798 455086699
5457 3105 534769063
834 9062 858116146
3921 7675 845511273
8428 2296 780333992
4038 2427 993971816
3435 1636 500942433
1006 882 74881369
2220 197 702233115
7616 8686 935424033
5940 9493 600189810
5026 8781 237367899
650 8113 19615322
7269 8380 792630036
772 1224 231484971
3019 7382 353638242
4373 4828 420258764
6838 5206 102561113
3889 759 508885531
9232 8668 355865986
3054 3270 555396270
7446 2840 23580281
1257 4804 80699906
3722 3476 724663594
5000 7689 914515153
8513 7291 387837162
3533 3538 25819959
